Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
541	-0.00475	0.447	0.714	0.239
542	-0.00465	0.447	0.715	0.239
543	-0.00476	0.447	0.714	0.239
544	-0.00458	0.447	0.714	0.239
545	-0.00458	0.447	0.715	0.239
546	-0.00464	0.447	0.715	0.239
547	-0.00458	0.447	0.714	0.239
548	-0.00484	0.447	0.714	0.239
549	-0.00483	0.447	0.714	0.239
550	-0.00459	0.447	0.715	0.239
551	-0.00443	0.447	0.715	0.239
552	-0.00463	0.447	0.715	0.239
553	-0.00479	0.446	0.715	0.239
554	-0.00496	0.446	0.715	0.239
555	-0.00484	0.447	0.715	0.239
556	-0.00457	0.446	0.715	0.239
557	-0.00477	0.446	0.716	0.238
558	-0.00497	0.446	0.715	0.239
559	-0.00512	0.446	0.716	0.239
560	-0.00525	0.446	0.716	0.239
561	-0.0051	0.446	0.715	0.239
562	-0.00526	0.446	0.716	0.239
563	-0.00519	0.446	0.716	0.239
564	-0.00523	0.446	0.716	0.239
565	-0.00517	0.446	0.716	0.238
566	-0.00517	0.445	0.717	0.238
567	-0.00539	0.446	0.716	0.239
568	-0.00541	0.445	0.716	0.238
569	-0.00525	0.445	0.717	0.238
570	-0.0053	0.445	0.716	0.239
571	-0.00555	0.445	0.717	0.238
572	-0.00562	0.445	0.717	0.238
573	-0.00566	0.445	0.717	0.238
574	-0.00557	0.445	0.716	0.238
575	-0.00571	0.444	0.717	0.238
576	-0.00584	0.445	0.717	0.238
577	-0.0057	0.445	0.717	0.238
578	-0.0062	0.445	0.717	0.238
579	-0.00617	0.445	0.717	0.239
580	-0.00609	0.444	0.718	0.238
581	-0.00615	0.444	0.718	0.238
582	-0.00603	0.444	0.718	0.238
583	-0.00587	0.444	0.718	0.238
584	-0.00586	0.444	0.718	0.238
585	-0.00596	0.444	0.718	0.238
586	-0.00581	0.444	0.718	0.238
587	-0.00595	0.443	0.719	0.238
588	-0.00607	0.444	0.718	0.238
589	-0.00609	0.444	0.718	0.238
590	-0.0063	0.443	0.718	0.238
591	-0.00633	0.444	0.718	0.238
592	-0.00639	0.443	0.718	0.238
593	-0.00636	0.443	0.719	0.237
594	-0.00606	0.443	0.718	0.238
595	-0.00603	0.443	0.718	0.238
596	-0.00602	0.443	0.719	0.238
597	-0.00596	0.443	0.719	0.238
598	-0.00586	0.443	0.719	0.238
599	-0.00588	0.443	0.719	0.238
600	-0.00605	0.443	0.719	0.238
601	-0.00565	0.443	0.719	0.238
602	-0.00591	0.443	0.719	0.238
603	-0.00609	0.444	0.719	0.238
604	-0.00588	0.443	0.719	0.238
605	-0.00578	0.443	0.719	0.238
606	-0.00575	0.444	0.719	0.238
607	-0.00562	0.443	0.719	0.238
608	-0.00571	0.443	0.72	0.238
609	-0.00574	0.443	0.719	0.238
610	-0.00562	0.443	0.719	0.238
611	-0.00554	0.443	0.719	0.238
612	-0.00565	0.443	0.719	0.238
613	-0.00555	0.443	0.72	0.238
614	-0.00542	0.442	0.72	0.238
615	-0.00534	0.443	0.719	0.238
616	-0.00553	0.442	0.72	0.238
617	-0.00561	0.443	0.72	0.238
618	-0.00588	0.443	0.72	0.238
619	-0.00574	0.442	0.72	0.238
620	-0.00585	0.442	0.721	0.238
621	-0.00563	0.442	0.72	0.238
622	-0.00569	0.441	0.721	0.237
623	-0.00569	0.442	0.72	0.238
624	-0.00575	0.442	0.721	0.238
625	-0.0058	0.441	0.721	0.237
626	-0.00592	0.441	0.721	0.238
627	-0.00595	0.442	0.721	0.238
628	-0.00616	0.441	0.721	0.238
629	-0.00618	0.441	0.721	0.238
630	-0.0061	0.441	0.721	0.237
631	-0.00607	0.441	0.721	0.237
632	-0.00593	0.441	0.721	0.237
633	-0.00612	0.441	0.721	0.238
634	-0.00611	0.441	0.721	0.238
635	-0.0059	0.441	0.722	0.237
636	-0.00623	0.441	0.721	0.238
637	-0.00624	0.441	0.722	0.237
638	-0.00626	0.441	0.722	0.237
639	-0.00624	0.441	0.722	0.238
640	-0.00625	0.441	0.722	0.238
641	-0.00599	0.44	0.722	0.237
642	-0.00597	0.441	0.722	0.237
643	-0.00589	0.441	0.722	0.237
644	-0.00586	0.441	0.722	0.237
645	-0.00592	0.441	0.722	0.238
646	-0.00569	0.441	0.722	0.237
647	-0.00593	0.441	0.722	0.238
648	-0.00589	0.441	0.722	0.238
649	-0.00576	0.44	0.722	0.237
650	-0.00579	0.44	0.722	0.237
651	-0.00589	0.44	0.722	0.237
652	-0.00604	0.44	0.723	0.237
653	-0.00614	0.44	0.723	0.237
654	-0.00627	0.44	0.723	0.237
655	-0.00607	0.44	0.723	0.237
656	-0.00627	0.44	0.723	0.237
657	-0.0065	0.44	0.723	0.237
658	-0.00652	0.44	0.723	0.237
659	-0.00664	0.44	0.723	0.237
660	-0.00652	0.44	0.723	0.238
661	-0.00644	0.44	0.723	0.238
662	-0.0061	0.439	0.723	0.237
663	-0.00603	0.44	0.723	0.238
664	-0.00618	0.44	0.723	0.238
665	-0.00612	0.44	0.723	0.238
666	-0.00599	0.44	0.723	0.238
667	-0.00571	0.439	0.723	0.237
668	-0.00571	0.439	0.724	0.237
669	-0.00589	0.44	0.723	0.238
670	-0.00573	0.439	0.724	0.237
671	-0.00607	0.439	0.724	0.237
672	-0.00606	0.439	0.724	0.237
673	-0.00605	0.439	0.724	0.237
674	-0.00615	0.439	0.724	0.237
675	-0.00633	0.439	0.724	0.237
676	-0.0065	0.438	0.724	0.237
677	-0.00641	0.438	0.724	0.237
678	-0.00616	0.438	0.724	0.237
679	-0.00611	0.438	0.724	0.237
680	-0.00606	0.438	0.724	0.237
681	-0.00637	0.438	0.725	0.237
682	-0.00627	0.438	0.725	0.237
683	-0.0063	0.438	0.725	0.237
684	-0.00612	0.439	0.725	0.237
685	-0.00614	0.438	0.725	0.237
