Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
569	0.367	0.265	0.132	0.0514
570	0.367	0.266	0.132	0.0516
571	0.367	0.265	0.132	0.0515
572	0.367	0.265	0.132	0.0515
573	0.367	0.265	0.132	0.0515
574	0.367	0.265	0.132	0.0514
575	0.367	0.265	0.132	0.0514
576	0.366	0.265	0.132	0.0514
577	0.366	0.265	0.132	0.0514
578	0.366	0.265	0.132	0.0515
579	0.366	0.265	0.132	0.0514
580	0.366	0.265	0.132	0.0515
581	0.366	0.265	0.132	0.0515
582	0.366	0.265	0.132	0.0515
583	0.366	0.265	0.132	0.0515
584	0.366	0.265	0.132	0.0514
585	0.365	0.265	0.132	0.0515
586	0.366	0.265	0.132	0.0514
587	0.365	0.265	0.132	0.0514
588	0.365	0.265	0.132	0.0514
589	0.365	0.265	0.132	0.0515
590	0.365	0.265	0.132	0.0514
591	0.365	0.265	0.132	0.0515
592	0.365	0.265	0.132	0.0514
593	0.365	0.265	0.132	0.0514
594	0.364	0.265	0.132	0.0514
595	0.365	0.265	0.132	0.0513
596	0.364	0.265	0.132	0.0513
597	0.364	0.265	0.132	0.0514
598	0.364	0.265	0.132	0.0514
599	0.364	0.265	0.132	0.0514
600	0.364	0.265	0.132	0.0514
601	0.364	0.265	0.132	0.0514
602	0.364	0.265	0.132	0.0513
603	0.364	0.265	0.131	0.0514
604	0.364	0.265	0.132	0.0514
605	0.364	0.265	0.131	0.0514
606	0.363	0.265	0.131	0.0515
607	0.364	0.265	0.132	0.0514
608	0.364	0.265	0.132	0.0514
609	0.363	0.265	0.132	0.0514
610	0.363	0.265	0.132	0.0514
611	0.363	0.265	0.131	0.0513
612	0.363	0.265	0.131	0.0514
613	0.363	0.265	0.131	0.0514
614	0.363	0.265	0.131	0.0514
615	0.363	0.265	0.131	0.0514
616	0.363	0.265	0.131	0.0513
617	0.362	0.265	0.131	0.0513
618	0.362	0.265	0.131	0.0514
619	0.362	0.265	0.131	0.0514
620	0.362	0.265	0.131	0.0514
621	0.362	0.265	0.131	0.0514
622	0.362	0.265	0.131	0.0513
623	0.362	0.265	0.131	0.0513
624	0.362	0.265	0.131	0.0514
625	0.362	0.265	0.131	0.0513
626	0.361	0.265	0.131	0.0514
627	0.361	0.265	0.131	0.0514
628	0.361	0.265	0.131	0.0513
629	0.361	0.265	0.131	0.0513
630	0.361	0.265	0.131	0.0513
631	0.361	0.265	0.131	0.0513
632	0.361	0.264	0.131	0.0513
633	0.361	0.264	0.131	0.0513
634	0.361	0.264	0.131	0.0513
635	0.361	0.264	0.131	0.0513
636	0.36	0.265	0.131	0.0513
637	0.36	0.264	0.131	0.0513
638	0.36	0.264	0.131	0.0513
639	0.36	0.265	0.131	0.0513
640	0.36	0.264	0.131	0.0513
641	0.36	0.264	0.131	0.0513
642	0.36	0.264	0.131	0.0513
643	0.36	0.264	0.131	0.0513
644	0.36	0.264	0.131	0.0513
645	0.359	0.264	0.131	0.0513
646	0.36	0.264	0.131	0.0513
647	0.359	0.264	0.131	0.0513
648	0.359	0.264	0.131	0.0513
649	0.359	0.264	0.131	0.0513
650	0.359	0.264	0.131	0.0513
651	0.359	0.264	0.131	0.0512
652	0.359	0.264	0.131	0.0513
653	0.359	0.264	0.131	0.0513
654	0.359	0.264	0.131	0.0513
655	0.359	0.264	0.131	0.0513
656	0.358	0.264	0.131	0.0513
657	0.358	0.264	0.131	0.0513
658	0.358	0.264	0.131	0.0513
659	0.358	0.264	0.13	0.0513
660	0.358	0.264	0.131	0.0513
661	0.358	0.264	0.131	0.0513
