iteration	BLstm1_backward_c	BLstm1_backward_r	BLstm1_forward_c	BLstm1_forward_r	BLstm2_backward_c	BLstm2_backward_r	BLstm2_forward_c	BLstm2_forward_r	BLstm3_backward_c	BLstm3_backward_r	BLstm3_forward_c	BLstm3_forward_r
1100	0.000965432	0.0	0.000902934	0.0	1.91935e-06	0.0	2.99898e-06	0.0	0.0	0.0	5.71337e-06	0.0
1101	0.00093657	0.0	0.000905544	0.0	8.57134e-06	0.0	2.17302e-06	0.0	3.25952e-06	0.0	1.22342e-06	0.0
1102	0.000899893	0.0	0.000883723	0.0	6.34824e-06	0.0	1.91645e-06	0.0	2.03623e-06	0.0	2.18488e-06	0.0
1103	0.00094242	0.0	0.000909476	0.0	5.75011e-06	0.0	8.0262e-06	0.0	0.0	0.0	3.15607e-06	0.0
1104	0.000956624	0.0	0.000913202	0.0	3.15357e-06	0.0	1.81937e-06	0.0	0.0	0.0	9.46421e-06	0.0
1105	0.000952207	0.0	0.000896273	0.0	3.73698e-06	0.0	3.13424e-06	0.0	0.0	0.0	1.41704e-05	0.0
1106	0.00096693	0.0	0.000873679	0.0	7.86025e-06	0.0	3.09646e-06	0.0	5.95473e-07	0.0	1.08617e-06	0.0
1107	0.000987045	0.0	0.000921098	0.0	1.39342e-05	0.0	9.36954e-06	0.0	0.0	0.0	1.27815e-05	0.0
1108	0.000938914	0.0	0.000879287	0.0	3.83916e-06	0.0	1.31971e-06	0.0	0.0	0.0	6.32155e-06	0.0
1109	0.000943576	0.0	0.000865998	0.0	3.01499e-06	0.0	1.62346e-06	0.0	3.47884e-07	0.0	3.76036e-06	0.0
1110	0.000989925	0.0	0.000937084	0.0	8.08437e-06	0.0	4.10077e-06	0.0	1.17165e-07	0.0	2.61228e-06	0.0
1111	0.000919931	0.0	0.000902226	0.0	2.03366e-06	0.0	1.91403e-06	0.0	0.0	0.0	3.39417e-06	0.0
1112	0.000937909	0.0	0.000910171	0.0	2.53261e-06	0.0	1.68841e-06	0.0	0.0	0.0	1.12444e-05	0.0
1113	0.0009803	0.0	0.00096286	0.0	6.45013e-06	0.0	2.38894e-06	0.0	8.36127e-07	0.0	4.59985e-06	0.0
1114	0.000924795	0.0	0.000905788	0.0	3.03173e-06	0.0	5.71365e-06	0.0	0.0	0.0	4.72669e-06	0.0
1115	0.000986211	0.0	0.000926448	0.0	2.16011e-06	0.0	2.76014e-06	0.0	0.0	0.0	8.51315e-06	0.0
1116	0.000911668	0.0	0.000909541	0.0	6.26292e-06	0.0	1.53619e-06	0.0	0.0	0.0	9.69957e-06	0.0
1117	0.000984822	0.0	0.000927994	0.0	2.44546e-06	0.0	1.16451e-06	0.0	1.16451e-07	0.0	1.1682e-05	0.0
1118	0.000958636	0.0	0.00089233	0.0	4.80314e-06	0.0	3.86594e-06	0.0	0.0	0.0	2.96822e-06	0.0
1119	0.000963368	0.0	0.000877857	0.0	0.0	0.0	6.38146e-06	0.0	0.0	0.0	1.11697e-05	0.0
1120	0.000964151	0.0	0.00088886	0.0	6.84464e-06	0.0	6.01857e-06	0.0	0.0	0.0	1.06426e-05	0.0
1121	0.000944738	0.0	0.000886669	0.0	3.52646e-07	0.0	2.35097e-06	0.0	3.52646e-07	0.0	9.05349e-06	0.0
1122	0.000967699	0.0	0.000920938	0.0	4.37664e-06	0.0	5.64357e-06	0.0	1.61245e-06	0.0	8.51986e-06	0.0
1123	0.000982982	0.0	0.00092802	0.0	9.39529e-07	0.0	4.81509e-06	0.0	9.39529e-07	0.0	9.28344e-06	0.0
1124	0.000966103	0.0	0.000882668	0.0	2.43351e-06	0.0	2.08586e-06	0.0	0.0	0.0	2.81826e-06	0.0
1125	0.000962291	0.0	0.000886573	0.0	2.77018e-06	0.0	3.11645e-06	0.0	0.0	0.0	1.48552e-05	0.0
1126	0.00095667	0.0	0.00088245	0.0	1.84685e-06	0.0	1.50057e-06	0.0	4.50171e-06	0.0	3.97698e-06	0.0
1127	0.000928039	0.0	0.000842652	0.0	5.15068e-06	0.0	2.86149e-06	0.0	0.0	0.0	1.06713e-05	0.0
1128	0.00097833	0.0	0.000910088	0.0	1.12426e-06	0.0	6.97041e-06	0.0	2.02367e-06	0.0	4.44345e-06	0.0
1129	0.000942823	0.0	0.00088587	0.0	4.36332e-06	0.0	7.00428e-06	0.0	1.14824e-07	0.0	8.14567e-07	0.0
1130	0.000960247	0.0	0.000888892	0.0	7.69852e-06	0.0	3.79181e-06	0.0	1.14903e-07	0.0	7.21968e-06	0.0
1131	0.000966879	0.0	0.000868178	0.0	4.23167e-06	0.0	5.6041e-06	0.0	1.14369e-06	0.0	6.49045e-06	0.0
1132	0.00102181	0.0	0.000916844	0.0	3.65504e-06	0.0	7.88118e-06	0.0	2.2844e-06	0.0	1.50482e-05	0.0
1133	0.000969559	0.0	0.00089388	0.0	2.99034e-06	0.0	1.95522e-06	0.0	0.0	0.0	2.17942e-05	0.0
1134	0.00103057	0.0	0.000900541	0.0	1.03159e-05	0.0	2.49395e-06	0.0	0.0	0.0	5.16957e-06	0.0
1135	0.000980045	0.0	0.00089475	0.0	8.24707e-06	0.0	6.55246e-06	0.0	0.0	0.0	1.35086e-05	0.0
1136	0.000935185	0.0	0.00090207	0.0	1.59316e-06	0.0	3.9829e-06	0.0	2.38974e-06	0.0	9.45626e-06	0.0
1137	0.00088433	0.0	0.000854628	0.0	4.25913e-06	0.0	3.13831e-06	0.0	1.00874e-06	0.0	8.40448e-06	0.0
1138	0.000913935	0.0	0.000850859	0.0	5.99666e-06	0.0	2.44308e-06	0.0	1.55469e-06	0.0	2.13822e-06	0.0
1139	0.000919259	0.0	0.000877942	0.0	4.67962e-06	0.0	2.62515e-06	0.0	1.82619e-06	0.0	4.39519e-06	0.0
1140	0.000870541	0.0	0.000843941	0.0	3.91179e-06	0.0	1.67648e-06	0.0	4.47062e-07	0.0	2.11807e-05	0.0
1141	0.000901881	0.0	0.000853715	0.0	5.15674e-06	0.0	6.47335e-06	0.0	4.38871e-07	0.0	1.701e-05	0.0
1142	0.000851254	0.0	0.000880657	0.0	7.73767e-07	0.0	3.31614e-06	0.0	0.0	0.0	4.70441e-06	0.0
1143	0.00090329	0.0	0.000856559	0.0	3.01134e-06	0.0	3.12287e-06	0.0	5.57655e-07	0.0	5.42479e-06	0.0
1144	0.000957738	0.0	0.000864641	0.0	9.36474e-06	0.0	4.84763e-06	0.0	1.10173e-06	0.0	3.79607e-06	0.0
1145	0.000921228	0.0	0.000835354	0.0	5.56903e-07	0.0	5.1235e-06	0.0	2.00485e-06	0.0	2.82165e-06	0.0
1146	0.00093425	0.0	0.000863454	0.0	5.4459e-06	0.0	3.33423e-06	0.0	0.0	0.0	9.79848e-06	0.0
1147	0.000920198	0.0	0.000898567	0.0	4.84433e-06	0.0	5.29497e-06	0.0	1.35191e-06	0.0	4.33817e-06	0.0
1148	0.000930227	0.0	0.000877416	0.0	5.48245e-06	0.0	2.90906e-06	0.0	4.47547e-07	0.0	2.47172e-05	0.0
1149	0.000930189	0.0	0.000867668	0.0	3.70333e-06	0.0	7.40666e-06	0.0	2.83196e-06	0.0	1.46787e-05	0.0
1150	0.00097179	0.0	0.000893079	0.0	1.97876e-06	0.0	9.78386e-06	0.0	0.0	0.0	9.35741e-06	0.0
1151	0.000929373	0.0	0.000945275	0.0	4.71596e-06	0.0	2.30314e-06	0.0	0.0	0.0	1.68926e-05	0.0
1152	0.000917246	0.0	0.000844443	0.0	4.91909e-06	0.0	6.99604e-06	0.0	1.31176e-06	0.0	2.38178e-05	0.0
1153	0.000888	0.0	0.000837718	0.0	3.06736e-06	0.0	2.84826e-06	0.0	0.0	0.0	4.66293e-06	0.0
1154	0.000880798	0.0	0.00083148	0.0	2.48752e-06	0.0	4.32612e-06	0.0	8.65224e-07	0.0	5.26097e-06	0.0
1155	0.000946351	0.0	0.00086717	0.0	3.281e-06	0.0	1.53114e-06	0.0	8.74935e-07	0.0	1.68454e-05	0.0
1156	0.00090417	0.0	0.000874706	0.0	4.11626e-06	0.0	7.25762e-06	0.0	6.49936e-07	0.0	3.2932e-06	0.0
1157	0.000914097	0.0	0.000889572	0.0	2.39806e-06	0.0	2.83407e-06	0.0	0.0	0.0	1.92201e-05	0.0
1158	0.000972041	0.0	0.000921815	0.0	6.77568e-06	0.0	3.54917e-06	0.0	1.0755e-07	0.0	1.78735e-05	0.0
1159	0.000935813	0.0	0.000868676	0.0	1.51112e-06	0.0	7.12383e-06	0.0	5.50478e-06	0.0	1.44385e-05	0.0
1160	0.000922921	0.0	0.000910436	0.0	2.38846e-06	0.0	3.79982e-06	0.0	1.30279e-06	0.0	2.09036e-06	0.0
1161	0.000862164	0.0	0.000858314	0.0	1.28314e-06	0.0	2.2455e-06	0.0	0.0	0.0	4.65978e-06	0.0
1162	0.000977548	0.0	0.000958357	0.0	4.74381e-06	0.0	7.43916e-06	0.0	1.07814e-07	0.0	9.39585e-06	0.0
1163	0.000925774	0.0	0.000932389	0.0	3.84094e-06	0.0	6.0815e-06	0.0	2.24055e-06	0.0	1.23266e-05	0.0
1164	0.000936987	0.0	0.000880396	0.0	1.18797e-06	0.0	7.55983e-07	0.0	5.39988e-07	0.0	5.9099e-06	0.0
1165	0.000951585	0.0	0.000905022	0.0	8.56319e-07	0.0	4.8168e-06	0.0	0.0	0.0	6.29137e-06	0.0
1166	0.000954193	0.0	0.000905676	0.0	2.36666e-06	0.0	9.03633e-06	0.0	5.37877e-07	0.0	6.75873e-06	0.0
1167	0.00095307	0.0	0.000935507	0.0	2.03464e-06	0.0	4.81889e-06	0.0	1.28504e-06	0.0	6.72884e-06	0.0
1168	0.000952001	0.0	0.000952817	0.0	3.72831e-06	0.0	2.91274e-06	0.0	0.0	0.0	2.09932e-05	0.0
1169	0.000959123	0.0	0.00089638	0.0	1.04379e-06	0.0	1.15976e-06	0.0	0.0	0.0	2.23423e-06	0.0
1170	0.000924676	0.0	0.000906554	0.0	5.84948e-06	0.0	4.58782e-06	0.0	6.88174e-07	0.0	2.55839e-06	0.0
1171	0.000998791	0.0	0.000938498	0.0	3.08905e-06	0.0	4.69077e-06	0.0	0.0	0.0	2.20063e-06	0.0
1172	0.000931108	0.0	0.000952988	0.0	1.83289e-06	0.0	5.04045e-06	0.0	0.0	0.0	8.82776e-06	0.0
1173	0.000944889	0.0	0.000909723	0.0	1.6853e-06	0.0	3.82e-06	0.0	0.0	0.0	9.68314e-06	0.0
1174	0.000933504	0.0	0.000899638	0.0	5.26305e-06	0.0	1.94504e-06	0.0	1.02973e-06	0.0	1.79545e-05	0.0
1175	0.000923105	0.0	0.000894269	0.0	2.51745e-06	0.0	2.28859e-06	0.0	1.02987e-06	0.0	8.35392e-06	0.0
1176	0.000943975	0.0	0.000917638	0.0	5.15527e-06	0.0	9.97433e-06	0.0	7.84498e-07	0.0	4.99955e-06	0.0
1177	0.000895845	0.0	0.000860318	0.0	3.04517e-06	0.0	7.21819e-06	0.0	2.25568e-07	0.0	9.36205e-06	0.0
1178	0.000925003	0.0	0.000925458	0.0	5.34421e-06	0.0	3.86602e-06	0.0	3.4112e-07	0.0	1.2566e-05	0.0
1179	0.000960671	0.0	0.0009017	0.0	3.78305e-06	0.0	6.00837e-06	0.0	0.0	0.0	7.67125e-06	0.0
1180	0.000970682	0.0	0.000899387	0.0	9.11118e-07	0.0	2.1639e-06	0.0	3.07502e-06	0.0	8.99312e-06	0.0
1181	0.000952206	0.0	0.000907695	0.0	6.72699e-06	0.0	2.24233e-06	0.0	8.96932e-07	0.0	1.54592e-05	0.0
1182	0.000946891	0.0	0.00089286	0.0	2.35406e-06	0.0	9.07993e-06	0.0	1.90567e-06	0.0	6.81925e-06	0.0
1183	0.000947601	0.0	0.000920727	0.0	3.06153e-06	0.0	1.92763e-06	0.0	1.24729e-06	0.0	1.36598e-05	0.0
1184	0.000996945	0.0	0.000914053	0.0	5.61596e-06	0.0	6.17755e-06	0.0	3.36957e-07	0.0	1.03624e-05	0.0
1185	0.000994833	0.0	0.000918666	0.0	7.76088e-07	0.0	6.09783e-06	0.0	1.1087e-06	0.0	3.4846e-06	0.0
1186	0.000951647	0.0	0.000917522	0.0	1.25202e-05	0.0	1.0969e-05	0.0	2.54836e-06	0.0	1.12162e-05	0.0
1187	0.000960608	0.0	0.000905669	0.0	6.14087e-06	0.0	4.05736e-06	0.0	2.30283e-06	0.0	6.33766e-06	0.0
1188	0.000985985	0.0	0.000938789	0.0	2.17994e-06	0.0	8.61075e-06	0.0	0.0	0.0	1.29303e-05	0.0
1189	0.000988135	0.0	0.00091636	0.0	1.04298e-05	0.0	9.86901e-06	0.0	2.8037e-06	0.0	7.26578e-06	0.0
1190	0.000960886	0.0	0.000936991	0.0	4.31436e-06	0.0	8.0756e-06	0.0	2.21249e-06	0.0	3.92556e-06	0.0
1191	0.000926652	0.0	0.000886411	0.0	1.3158e-06	0.0	5.37285e-06	0.0	1.7544e-06	0.0	1.41185e-05	0.0
1192	0.00100179	0.0	0.000882346	0.0	5.37334e-06	0.0	3.80611e-06	0.0	4.47778e-07	0.0	8.04608e-06	0.0
1193	0.000945129	0.0	0.000908918	0.0	1.10736e-06	0.0	5.09384e-06	0.0	3.1006e-06	0.0	8.08367e-06	0.0
1194	0.000925352	0.0	0.000878269	0.0	1.08737e-06	0.0	5.11064e-06	0.0	1.08737e-07	0.0	2.64576e-06	0.0
1195	0.000949094	0.0	0.000972328	0.0	6.21749e-06	0.0	5.23578e-06	0.0	0.0	0.0	1.54594e-05	0.0
1196	0.000978026	0.0	0.000907855	0.0	6.54782e-06	0.0	4.25608e-06	0.0	2.18261e-07	0.0	4.64668e-06	0.0
1197	0.000988436	0.0	0.000944771	0.0	6.62578e-06	0.0	4.67063e-06	0.0	7.60335e-07	0.0	5.61687e-06	0.0
1198	0.000950795	0.0	0.000890352	0.0	3.1928e-06	0.0	5.72503e-06	0.0	8.80774e-07	0.0	6.24141e-06	0.0
1199	0.000973852	0.0	0.000906351	0.0	4.43668e-06	0.0	1.16199e-05	0.0	0.0	0.0	5.67611e-06	0.0
1200	0.000968754	0.0	0.000924914	0.0	3.52857e-06	0.0	8.01948e-06	0.0	2.13853e-06	0.0	4.44503e-06	0.0
1201	0.000987642	0.0	0.00090722	0.0	2.79542e-06	0.0	1.03215e-05	0.0	3.87058e-06	0.0	4.35367e-06	0.0
1202	0.000941031	0.0	0.000902209	0.0	4.91958e-06	0.0	4.59874e-06	0.0	8.5558e-07	0.0	1.75676e-05	0.0
1203	0.00100014	0.0	0.000949631	0.0	1.50445e-06	0.0	3.97605e-06	0.0	0.0	0.0	5.22982e-06	0.0
1204	0.000981898	0.0	0.000908213	0.0	3.85562e-06	0.0	3.21302e-06	0.0	0.0	0.0	6.39659e-06	0.0
1205	0.000953442	0.0	0.000932607	0.0	8.67246e-06	0.0	5.18232e-06	0.0	2.96133e-06	0.0	4.71844e-06	0.0
1206	0.000964181	0.0	0.00101668	0.0	5.82131e-06	0.0	5.60571e-06	0.0	3.23406e-07	0.0	7.86983e-06	0.0
1207	0.000997303	0.0	0.000942523	0.0	6.75375e-06	0.0	9.1122e-06	0.0	1.28643e-06	0.0	2.15967e-05	0.0
1208	0.00101664	0.0	0.00092704	0.0	2.85634e-06	0.0	6.87637e-06	0.0	6.34742e-07	0.0	5.04115e-06	0.0
1209	0.00101295	0.0	0.000964361	0.0	6.00648e-06	0.0	1.08331e-05	0.0	6.43551e-07	0.0	5.22013e-06	0.0
1210	0.000987752	0.0	0.000928947	0.0	7.45714e-06	0.0	9.16163e-06	0.0	1.06531e-06	0.0	5.60769e-06	0.0
1211	0.000968996	0.0	0.000917216	0.0	5.14712e-07	0.0	4.83829e-06	0.0	6.17654e-07	0.0	6.88827e-06	0.0
1212	0.000953605	0.0	0.000919472	0.0	9.03194e-06	0.0	6.82646e-06	0.0	0.0	0.0	8.19851e-06	0.0
1213	0.000942688	0.0	0.000968623	0.0	1.59435e-06	0.0	8.29064e-06	0.0	1.0629e-07	0.0	2.3673e-06	0.0
1214	0.000964438	0.0	0.000951148	0.0	6.75181e-06	0.0	9.85979e-06	0.0	0.0	0.0	1.45597e-05	0.0
1215	0.000976983	0.0	0.000979076	0.0	2.61645e-06	0.0	5.65153e-06	0.0	7.32606e-07	0.0	6.7918e-06	0.0
1216	0.00100132	0.0	0.000993875	0.0	6.59605e-06	0.0	9.25574e-06	0.0	1.27665e-06	0.0	5.60073e-06	0.0
1217	0.000941612	0.0	0.000956349	0.0	2.42114e-06	0.0	2.31587e-06	0.0	2.8422e-06	0.0	1.04601e-05	0.0
1218	0.000957734	0.0	0.000942838	0.0	2.48278e-06	0.0	2.68968e-06	0.0	0.0	0.0	5.76899e-06	0.0
1219	0.00101301	0.0	0.000974467	0.0	3.96889e-06	0.0	1.05489e-05	0.0	1.14889e-06	0.0	3.172e-06	0.0
1220	0.000984615	0.0	0.000905565	0.0	4.85032e-06	0.0	7.43028e-06	0.0	0.0	0.0	8.78969e-06	0.0
1221	0.000977279	0.0	0.000916658	0.0	9.43927e-07	0.0	6.71237e-06	0.0	4.40499e-06	0.0	7.76284e-06	0.0
1222	0.000967082	0.0	0.000932878	0.0	3.43084e-06	0.0	3.43084e-06	0.0	0.0	0.0	7.68301e-06	0.0
1223	0.00103537	0.0	0.00101289	0.0	8.39069e-06	0.0	7.76915e-06	0.0	0.0	0.0	1.17632e-05	0.0
1224	0.00102527	0.0	0.000923081	0.0	2.77294e-06	0.0	6.57289e-06	0.0	3.08104e-06	0.0	5.20629e-06	0.0
1225	0.000991481	0.0	0.00096609	0.0	1.75465e-06	0.0	7.53468e-06	0.0	0.0	0.0	1.88073e-06	0.0
1226	0.000981033	0.0	0.000934873	0.0	1.94467e-06	0.0	6.75516e-06	0.0	6.55046e-06	0.0	7.05642e-06	0.0
1227	0.0009895	0.0	0.000918932	0.0	7.29311e-06	0.0	8.83391e-06	0.0	0.0	0.0	6.66519e-06	0.0
1228	0.00100411	0.0	0.00094174	0.0	9.13921e-06	0.0	6.72887e-06	0.0	4.01723e-07	0.0	2.13508e-06	0.0
1229	0.000962415	0.0	0.000909807	0.0	5.46309e-06	0.0	7.6888e-06	0.0	7.08179e-07	0.0	2.15409e-06	0.0
1230	0.000949086	0.0	0.000943161	0.0	6.94627e-06	0.0	1.03173e-05	0.0	2.65593e-06	0.0	3.62502e-06	0.0
1231	0.00106841	0.0	0.00096693	0.0	1.62697e-06	0.0	6.20283e-06	0.0	8.13486e-07	0.0	8.33807e-06	0.0
1232	0.000966369	0.0	0.000878277	0.0	3.75072e-06	0.0	9.12338e-06	0.0	1.01371e-06	0.0	8.11911e-06	0.0
1233	0.000963697	0.0	0.000960435	0.0	5.50451e-06	0.0	5.91225e-06	0.0	1.22323e-06	0.0	2.93528e-05	0.0
1234	0.000999813	0.0	0.000927593	0.0	3.92281e-06	0.0	1.02596e-05	0.0	8.04678e-07	0.0	8.45124e-06	0.0
1235	0.000989442	0.0	0.00095204	0.0	2.61411e-06	0.0	2.8152e-06	0.0	0.0	0.0	7.33963e-06	0.0
1236	0.00098211	0.0	0.000906049	0.0	5.48275e-06	0.0	4.18683e-06	0.0	2.79122e-06	0.0	1.33408e-05	0.0
1237	0.000986223	0.0	0.000958848	0.0	2.90803e-06	0.0	5.31468e-06	0.0	0.0	0.0	8.12179e-06	0.0
1238	0.000994008	0.0	0.000928673	0.0	2.73497e-06	0.0	9.62303e-06	0.0	1.01295e-06	0.0	8.21657e-07	0.0
1239	0.00100277	0.0	0.0009769	0.0	8.15258e-06	0.0	4.52921e-06	0.0	1.71104e-06	0.0	3.57169e-06	0.0
1240	0.00102507	0.0	0.000988593	0.0	4.43625e-06	0.0	3.84475e-06	0.0	0.0	0.0	9.18159e-06	0.0
1241	0.00100458	0.0	0.000946575	0.0	4.56133e-06	0.0	8.0319e-06	0.0	0.0	0.0	9.35043e-06	0.0
1242	0.00101672	0.0	0.000996863	0.0	2.08466e-06	0.0	4.8642e-06	0.0	0.0	0.0	8.5555e-06	0.0
1243	0.00102595	0.0	0.000968146	0.0	2.36735e-06	0.0	4.24149e-06	0.0	0.0	0.0	5.89189e-06	0.0
1244	0.00100666	0.0	0.000982532	0.0	1.58889e-06	0.0	2.78056e-06	0.0	0.0	0.0	4.02721e-06	0.0
1245	0.00104027	0.0	0.000923511	0.0	2.38274e-06	0.0	5.95685e-06	0.0	3.87195e-06	0.0	7.7507e-06	0.0
1246	0.00105181	0.0	0.000968505	0.0	1.9069e-06	0.0	6.62397e-06	0.0	0.0	0.0	1.60537e-05	0.0
1247	0.00101715	0.0	0.000969676	0.0	6.2184e-06	0.0	7.40286e-06	0.0	2.96114e-07	0.0	1.20082e-05	0.0
1248	0.00100449	0.0	0.000970592	0.0	6.83791e-06	0.0	9.86612e-06	0.0	3.51664e-06	0.0	2.13921e-05	0.0
1249	0.00105071	0.0	0.00100308	0.0	3.44397e-06	0.0	6.00235e-06	0.0	0.0	0.0	1.4544e-05	0.0
1250	0.00100242	0.0	0.000989582	0.0	1.10883e-05	0.0	6.12774e-06	0.0	0.0	0.0	1.11442e-05	0.0
1251	0.000998381	0.0	0.000947453	0.0	1.76289e-06	0.0	5.77835e-06	0.0	7.83505e-07	0.0	7.74474e-06	0.0
1252	0.00101782	0.0	0.000956694	0.0	6.19972e-06	0.0	4.64979e-06	0.0	0.0	0.0	3.2363e-06	0.0
1253	0.00105923	0.0	0.000954769	0.0	9.67246e-07	0.0	7.25435e-06	0.0	3.86898e-07	0.0	8.33545e-06	0.0
1254	0.00102842	0.0	0.000942895	0.0	5.52705e-06	0.0	7.85423e-06	0.0	3.3938e-06	0.0	1.15021e-05	0.0
1255	0.00100197	0.0	0.000985062	0.0	3.88623e-06	0.0	6.60659e-06	0.0	0.0	0.0	2.1342e-05	0.0
1256	0.00105514	0.0	0.000981917	0.0	7.97525e-06	0.0	7.11046e-06	0.0	9.60874e-08	0.0	3.809e-05	0.0
1257	0.00101066	0.0	0.000975802	0.0	4.34505e-06	0.0	6.17963e-06	0.0	2.02769e-06	0.0	7.7333e-06	0.0
1258	0.00104391	0.0	0.0010599	0.0	3.92664e-06	0.0	4.30972e-06	0.0	0.0	0.0	8.04761e-06	0.0
1259	0.00102917	0.0	0.000941209	0.0	7.29843e-06	0.0	7.10637e-06	0.0	2.6889e-06	0.0	6.52323e-06	0.0
1260	0.00102781	0.0	0.000987364	0.0	3.63318e-06	0.0	5.64099e-06	0.0	6.6927e-07	0.0	1.52197e-05	0.0
1261	0.000984794	0.0	0.000993129	0.0	3.64064e-06	0.0	5.36516e-06	0.0	5.93999e-06	0.0	1.93002e-05	0.0
1262	0.00101448	0.0	0.00100539	0.0	3.82461e-06	0.0	3.25092e-06	0.0	9.56153e-08	0.0	6.49546e-06	0.0
1263	0.00110782	0.0	0.00100884	0.0	3.35385e-06	0.0	9.67825e-06	0.0	0.0	0.0	3.49763e-06	0.0
1264	0.00103435	0.0	0.0010592	0.0	6.25888e-06	0.0	7.51066e-06	0.0	1.15549e-06	0.0	2.04699e-06	0.0
1265	0.00101	0.0	0.000995211	0.0	2.37068e-06	0.0	6.06894e-06	0.0	1.0431e-06	0.0	7.11409e-06	0.0
1266	0.00104876	0.0	0.000987609	0.0	6.45244e-06	0.0	1.33864e-05	0.0	9.63051e-08	0.0	7.42108e-06	0.0
1267	0.00104972	0.0	0.000992389	0.0	5.20318e-06	0.0	9.27113e-06	0.0	4.73017e-07	0.0	5.74638e-06	0.0
1268	0.00104059	0.0	0.001061	0.0	4.51368e-06	0.0	1.05319e-05	0.0	0.0	0.0	1.04877e-05	0.0
1269	0.00103578	0.0	0.000999674	0.0	1.78648e-06	0.0	4.41918e-06	0.0	3.10283e-06	0.0	4.19423e-06	0.0
1270	0.00103601	0.0	0.00101732	0.0	6.60176e-06	0.0	6.04387e-06	0.0	1.30176e-06	0.0	3.29436e-06	0.0
1271	0.00101834	0.0	0.00100979	0.0	9.69668e-06	0.0	7.9855e-06	0.0	9.50655e-07	0.0	2.63125e-05	0.0
1272	0.000998226	0.0	0.000969042	0.0	1.88897e-06	0.0	7.65033e-06	0.0	0.0	0.0	1.69492e-05	0.0
1273	0.000973702	0.0	0.000894007	0.0	2.19343e-06	0.0	8.13398e-06	0.0	3.65572e-07	0.0	4.25571e-06	0.0
1274	0.00092336	0.0	0.000843632	0.0	1.76143e-06	0.0	7.41655e-06	0.0	0.0	0.0	6.48514e-06	0.0
1275	0.000935706	0.0	0.000923411	0.0	3.14306e-06	0.0	8.96695e-06	0.0	9.24428e-08	0.0	3.74899e-06	0.0
1276	0.000905333	0.0	0.000970322	0.0	4.2344e-06	0.0	5.43108e-06	0.0	5.52313e-07	0.0	1.13684e-05	0.0
1277	0.000931639	0.0	0.000925711	0.0	3.05668e-06	0.0	4.44608e-06	0.0	0.0	0.0	1.45572e-05	0.0
1278	0.000922328	0.0	0.000922511	0.0	7.34411e-07	0.0	6.24249e-06	0.0	0.0	0.0	1.70316e-05	0.0
1279	0.000909111	0.0	0.000889701	0.0	2.58795e-06	0.0	6.10017e-06	0.0	1.84854e-07	0.0	1.1697e-05	0.0
1280	0.000926867	0.0	0.000930016	0.0	2.87128e-06	0.0	1.48195e-06	0.0	0.0	0.0	1.07996e-05	0.0
1281	0.000944813	0.0	0.000869482	0.0	2.38566e-06	0.0	4.95483e-06	0.0	1.37634e-06	0.0	9.02427e-06	0.0
1282	0.00095081	0.0	0.000930592	0.0	3.75091e-06	0.0	6.12954e-06	0.0	0.0	0.0	1.01874e-05	0.0
1283	0.000938058	0.0	0.000964098	0.0	1.8083e-06	0.0	4.06869e-06	0.0	4.52076e-07	0.0	6.05039e-06	0.0
1284	0.000966705	0.0	0.000972767	0.0	1.44757e-06	0.0	7.69021e-06	0.0	0.0	0.0	2.14656e-05	0.0
1285	0.000999219	0.0	0.000941615	0.0	5.327e-06	0.0	1.02026e-05	0.0	7.22305e-07	0.0	1.23388e-05	0.0
1286	0.000945932	0.0	0.000969489	0.0	4.56531e-07	0.0	6.39143e-06	0.0	0.0	0.0	1.12012e-05	0.0
1287	0.000940684	0.0	0.000979488	0.0	5.73865e-06	0.0	1.04753e-05	0.0	2.18615e-06	0.0	4.0637e-06	0.0
1288	0.000927672	0.0	0.00092442	0.0	8.8539e-06	0.0	6.05318e-06	0.0	3.61384e-07	0.0	9.9689e-06	0.0
1289	0.000987145	0.0	0.000933434	0.0	5.81636e-06	0.0	3.54434e-06	0.0	0.0	0.0	1.84294e-06	0.0
1290	0.000963749	0.0	0.000980619	0.0	3.10034e-06	0.0	2.91797e-06	0.0	0.0	0.0	5.0847e-06	0.0
1291	0.000971577	0.0	0.000929171	0.0	3.28431e-06	0.0	4.82987e-06	0.0	3.38091e-06	0.0	4.59861e-06	0.0
1292	0.00098533	0.0	0.000921915	0.0	7.59055e-06	0.0	4.99631e-06	0.0	4.80414e-07	0.0	1.97577e-05	0.0
1293	0.000951472	0.0	0.000900129	0.0	1.53835e-06	0.0	4.80735e-06	0.0	1.05762e-06	0.0	1.16056e-05	0.0
1294	0.000939239	0.0	0.000925061	0.0	5.78706e-07	0.0	4.34029e-06	0.0	3.47223e-06	0.0	8.69487e-06	0.0
1295	0.000987632	0.0	0.00092779	0.0	1.45013e-06	0.0	1.20844e-05	0.0	1.06343e-06	0.0	1.28274e-05	0.0
1296	0.00101207	0.0	0.000935142	0.0	2.91908e-06	0.0	7.62728e-06	0.0	0.0	0.0	1.3946e-05	0.0
1297	0.00101959	0.0	0.000985891	0.0	4.35481e-06	0.0	6.2482e-06	0.0	6.62688e-07	0.0	4.12329e-06	0.0
1298	0.000974448	0.0	0.000899112	0.0	3.02859e-06	0.0	9.18041e-06	0.0	7.57147e-07	0.0	6.51917e-06	0.0
